Ensembl.ID.supplied.by.Ensembl.	NCBI.Gene.ID.supplied.by.NCBI.	Approved.symbol	UniProt.ID.supplied.by.UniProt.	X0Gene	logFC	P.Value	adj.P.Val
ENSG00000004478	2288	FKBP4	Q02790	X52.ENSG00000004478	-0.195924242424242	0.391941582893279	1
ENSG00000004487	23028	KDM1A	O60341	X53.ENSG00000004487	0.0248174242424238	0.74129091514712	1
ENSG00000004534	10180	RBM6	P78332	X54.ENSG00000004534	0.0132166666666666	0.913276125377164	1
ENSG00000004660	84254	CAMKK1	Q8N5S9	X55.ENSG00000004660	-0.0129166666666671	0.967712641044822	1
ENSG00000004700	5965	RECQL	P46063	X56.ENSG00000004700	0.206515151515151	0.306612827103635	1
ENSG00000004766	55610	VPS50	Q96JG6	X57.ENSG00000004766	0.104659848484848	0.604624508440342	1
ENSG00000004776	126393	HSPB6	O14558	X58.ENSG00000004776	0.0469984848484848	0.622293341067986	1
ENSG00000004777	115703	ARHGAP33	O14559	X59.ENSG00000004777	-0.162249242424242	0.478212958164123	1
ENSG00000004779	4706	NDUFAB1	O14561	X60.ENSG00000004779	-0.11330606060606	0.397304261451568	1
ENSG00000004799	5166	PDK4	Q16654	X61.ENSG00000004799	1.04682121212121	0.107642038417192	1
ENSG00000004809	85413	SLC22A16	Q86VW1	X62.ENSG00000004809	-0.184706060606061	0.429861070167289	1
ENSG00000004838	51364	ZMYND10	O75800	X63.ENSG00000004838	0.0386265151515154	0.857475564551935	1
ENSG00000004846	340273	ABCB5	Q2M3G0	X64.ENSG00000004846	0.0315022727272727	0.374700609890828	1
ENSG00000004848	170302	ARX	Q96QS3	X65.ENSG00000004848	0.0132310606060606	0.616171640347041	1
ENSG00000004864	10165	SLC25A13	Q9UJS0	X66.ENSG00000004864	0.0902469696969695	0.576597470352231	1
ENSG00000004866	7982	ST7	Q9NRC1	X67.ENSG00000004866	0.376595454545454	0.0314603331226476	1
ENSG00000004897	996	CDC27	P30260	X68.ENSG00000004897	-0.0366696969696982	0.638311962748991	1
ENSG00000004939	6521	SLC4A1	P02730	X69.ENSG00000004939	0.115424242424242	0.0494096263992473	1
ENSG00000004948	799	CALCR	P30988	X70.ENSG00000004948	0.0371090909090909	0.164473884396187	1
ENSG00000004961	3052	HCCS	P53701	X71.ENSG00000004961	0.204291666666666	0.0474371090959699	1
ENSG00000004975	1856	DVL2	O14641	X72.ENSG00000004975	-0.0300075757575754	0.858881901586003	1
ENSG00000005001	64063	PRSS22	Q9GZN4	X73.ENSG00000005001	0.199968939393939	0.343712681994092	1
ENSG00000005007	5976	UPF1	Q92900	X74.ENSG00000005007	-0.147228787878787	0.236389772993217	1
ENSG00000005020	8935	SKAP2	O75563	X75.ENSG00000005020	0.491071969696969	0.172512910798384	1
ENSG00000005022	292	SLC25A5	P05141	X76.ENSG00000005022	0.0455651515151513	0.577352944284734	1
ENSG00000005059	55013	MCUB	Q9NWR8	X77.ENSG00000005059	-0.104308333333334	0.326107679384183	1
ENSG00000005073	3207	HOXA11	P31270	X78.ENSG00000005073	0.0353833333333333	0.167772423660199	1
ENSG00000005075	5439	POLR2J	P52435	X79.ENSG00000005075	-0.00719393939393998	0.934022504036644	1
ENSG00000005100	56919	DHX33	Q9H6R0	X80.ENSG00000005100	0.0691613636363636	0.756351800681423	1
ENSG00000005102	4222	MEOX1	P50221	X81.ENSG00000005102	0.141636363636364	0.633947392377299	1
ENSG00000005108	221981	THSD7A	Q9UPZ6	X82.ENSG00000005108	0.0698621212121212	0.615453680411618	1
ENSG00000005156	3980	LIG3	P49916	X83.ENSG00000005156	0.0108750000000002	0.929757537147441	1
ENSG00000005175	79657	RPAP3	Q9H6T3	X84.ENSG00000005175	0.213844696969697	0.322732612119225	1
ENSG00000005187	6296	ACSM3	Q53FZ2	X85.ENSG00000005187	0.237924242424242	0.0963339296855543	1
ENSG00000005189	81691	REXO5	Q96IC2	X86.ENSG00000005189	0.330471212121212	0.122254588522981	1
ENSG00000005194	57019	CIAPIN1	Q6FI81	X87.ENSG00000005194	-0.0653999999999999	0.519691498125939	1
ENSG00000005206	56928	SPPL2B	Q8TCT7	X88.ENSG00000005206	-0.0697704545454545	0.616953919523214	1
ENSG00000005238	80256	FAM214B	Q7L5A3	X89.ENSG00000005238	0.229596969696969	0.4741779503313	1
ENSG00000005243	51226	COPZ2	Q9P299	X90.ENSG00000005243	-0.0545499999999999	0.864229466778681	1
ENSG00000005249	5577	PRKAR2B	P31323	X91.ENSG00000005249	-0.0695772727272728	0.824678673963797	1
