Ensembl.ID.supplied.by.Ensembl.	NCBI.Gene.ID.supplied.by.NCBI.	Approved.symbol	UniProt.ID.supplied.by.UniProt.	X0Gene	logFC	P.Value	adj.P.Val
ENSG00000196466	90576	ZNF799	Q96GE5	X16327.ENSG00000196466	0.0497666666666669	0.805304894753105	0.986983361696981
ENSG00000196468	8823	FGF16	O43320	X16328.ENSG00000196468	0.02955	0.294175265247466	0.891243722440545
ENSG00000196470	6477	SIAH1	Q8IUQ4	X16329.ENSG00000196470	0.201552380952381	0.0881625673531669	0.891243722440545
ENSG00000196475	2712	GK2	Q14410	X16330.ENSG00000196475	0	1	1
ENSG00000196476	140680	C20orf96	Q9NUD7	X16331.ENSG00000196476	0.335735714285714	0.0601825469324663	0.891243722440545
ENSG00000196482	2104	ESRRG	P62508	X16332.ENSG00000196482	0.0570166666666666	0.294144707078125	0.891243722440545
ENSG00000196497	79711	IPO4	Q8TEX9	X16333.ENSG00000196497	-0.213733333333332	0.273021918921804	0.891243722440545
ENSG00000196498	9612	NCOR2	Q9Y618	X16334.ENSG00000196498	-0.0162690476190462	0.908473572785362	1
ENSG00000196502	6817	SULT1A1	P50225	X16335.ENSG00000196502	0.486670238095238	0.223316569167118	0.891243722440545
ENSG00000196503	132946	ARL9	Q6T311	X16336.ENSG00000196503	0.151698809523809	0.0685969632105701	0.891243722440545
ENSG00000196504	55660	PRPF40A	O75400	X16337.ENSG00000196504	-0.063691666666665	0.666405098060893	0.950078746441074
ENSG00000196505	54834	GDAP2	Q9NXN4	X16338.ENSG00000196505	0.194010714285714	0.154192514637824	0.891243722440545
ENSG00000196507	85012	TCEAL3	Q969E4	X16339.ENSG00000196507	0.0414523809523811	0.848440951235189	0.997567382589314
ENSG00000196510	51434	ANAPC7	Q9UJX3	X16340.ENSG00000196510	0.462419047619048	0.0435976535793801	0.891243722440545
ENSG00000196511	27010	TPK1	Q9H3S4	X16341.ENSG00000196511	0.422047619047619	0.138761497410956	0.891243722440545
ENSG00000196517	6536	SLC6A9	P48067	X16342.ENSG00000196517	-0.000779761904761853	0.994582076136894	1
ENSG00000196526	60312	AFAP1	Q8N556	X16343.ENSG00000196526	-0.106060714285714	0.727419745444194	0.966689041287069
ENSG00000196531	4666	NACA	E9PAV3, Q13765	X16344.ENSG00000196531	-0.113354761904762	0.370676078890571	0.891243722440545
ENSG00000196535	399687	MYO18A	Q92614	X16345.ENSG00000196535	0.271653571428572	0.0808343713209064	0.891243722440545
ENSG00000196539	343173	OR2T3	Q8NH03	X16346.ENSG00000196539	-0.0263904761904762	0.6394053122584	0.94235014033974
ENSG00000196542	165679	SPTSSB	Q8NFR3	X16347.ENSG00000196542	0.306344047619047	0.314424567963771	0.891243722440545
ENSG00000196544	54785	BORCS6	Q96GS4	X16348.ENSG00000196544	-0.0835476190476188	0.744330357933766	0.971057616198747
ENSG00000196547	4122	MAN2A2	P49641	X16349.ENSG00000196547	0.0858726190476198	0.430450941089202	0.891243722440545
ENSG00000196549	4311	MME	P08473	X16350.ENSG00000196549	0.0833392857142856	0.753777788888122	0.97357785679817
