Ensembl.ID.supplied.by.Ensembl.	NCBI.Gene.ID.supplied.by.NCBI.	Approved.symbol	UniProt.ID.supplied.by.UniProt.	X0Gene	logFC	P.Value	adj.P.Val
ENSG00000204822	116540	MRPL53	Q96EL3	X17343.ENSG00000204822	0.0101738095238102	0.919230785814491	1
ENSG00000204839	642475	MROH6	A6NGR9	X17344.ENSG00000204839	0.316035714285714	0.172967666510668	0.942432667788342
ENSG00000204842	6311	ATXN2	Q99700	X17345.ENSG00000204842	0.00817142857142944	0.976387276274491	1
ENSG00000204843	1639	DCTN1	Q14203	X17346.ENSG00000204843	0.0300642857142858	0.850567047783124	1
ENSG00000204849	647060	SPATA31A1	Q5TZJ5	X17347.ENSG00000204849	-0.00715952380952381	0.419815747401195	0.952210238177324
ENSG00000204851	57469	PNMA8B	Q9ULN7	X17348.ENSG00000204851	0.0680761904761904	0.615873792454814	1
ENSG00000204852	79600	TCTN1	Q2MV58	X17349.ENSG00000204852	-0.0934380952380955	0.765472130615816	1
ENSG00000204856	29902	FAM216A	Q8WUB2	X17350.ENSG00000204856	-0.0719404761904763	0.811150255290963	1
ENSG00000204859	3104	ZBTB48	P10074	X17351.ENSG00000204859	0.138252380952381	0.328316683223137	0.942432667788342
ENSG00000204866	147920	IGFL2	Q6UWQ7	X17352.ENSG00000204866	0.0356880952380952	0.533796430545925	0.979486796786882
ENSG00000204869	444882	IGFL4	Q6B9Z1	X17353.ENSG00000204869	-0.0961285714285714	0.391207160050309	0.944755608175951
ENSG00000204873	83900	KRTAP9-3	Q9BYQ3	X17354.ENSG00000204873	-0.0396714285714286	0.35711670017017	0.942432667788342
ENSG00000204880	728224	KRTAP4-8	Q9BYQ9	X17355.ENSG00000204880	0	1	1
ENSG00000204882	2843	GPR20	Q99678	X17356.ENSG00000204882	-0.412328571428571	0.229937227492613	0.942432667788342
ENSG00000204887	728255	KRTAP1-4	P0C5Y4	X17357.ENSG00000204887	0	1	1
ENSG00000204889	125115	KRT40	Q6A162	X17358.ENSG00000204889	-0.0209	0.358673357079853	0.942432667788342
ENSG00000204897	147183	KRT25	Q7Z3Z0	X17359.ENSG00000204897	0	1	1
ENSG00000204899	440145	MZT1	Q08AG7	X17360.ENSG00000204899	0.0306380952380951	0.846016191001577	1
ENSG00000204909	643394	SPINK9	Q5DT21	X17361.ENSG00000204909	-0.0366	0.357223213241952	0.942432667788342
ENSG00000204913	100505591	LRRC3C	A6NJW4	X17362.ENSG00000204913	-0.126209523809524	0.260978733057187	0.942432667788342
ENSG00000204918	729233	PRR20B	P86481	X17363.ENSG00000204918	-0.00144285714285714	0.583313161739216	0.994811173765367
ENSG00000204919	122183	PRR20A	P86496	X17364.ENSG00000204919	-0.00144285714285714	0.583313161739216	0.994811173765367
ENSG00000204920	7711	ZNF155	Q12901	X17365.ENSG00000204920	-0.219402380952381	0.496157049079553	0.973016331526564
ENSG00000204922	790955	UQCC3	Q6UW78	X17366.ENSG00000204922	-0.213	0.193478548952408	0.942432667788342
ENSG00000204923	554251	FBXO48	Q5FWF7	X17367.ENSG00000204923	-0.0231642857142858	0.878708679359202	1
ENSG00000204928	643226	GRXCR2	A6NFK2	X17368.ENSG00000204928	0	1	1
ENSG00000204930	392307	FAM221B	A6H8Z2	X17369.ENSG00000204930	-0.150195238095238	0.0761661852024398	0.942432667788342
ENSG00000204936	57126	CD177	Q8N6Q3	X17370.ENSG00000204936	-0.0739880952380953	0.394724989019674	0.946200873231154
ENSG00000204941	5673	PSG5	Q15238	X17371.ENSG00000204941	0	1	1
ENSG00000204946	100289678	ZNF783	Q6ZMS7	X17372.ENSG00000204946	-0.0397476190476194	0.797813426324396	1
ENSG00000204947	155054	ZNF425	Q6IV72	X17373.ENSG00000204947	0.0427142857142857	0.750699447476222	1
ENSG00000204950	390205	LRRC10B	A6NIK2	X17374.ENSG00000204950	-0.0419761904761905	0.114968573249375	0.942432667788342
ENSG00000204952	494188	FBXO47	Q5MNV8	X17375.ENSG00000204952	0.0355642857142857	0.421834038867593	0.953115457220158
ENSG00000204954	728568	C12orf73	Q69YU5	X17376.ENSG00000204954	-0.274883333333334	0.233931992513278	0.942432667788342
ENSG00000204956	56114	PCDHGA1	Q9Y5H4	X17377.ENSG00000204956	-0.00425	0.914799849248009	1
ENSG00000204960	338436	BLACE	A4D250	X17378.ENSG00000204960	0.36732619047619	0.207160145791004	0.942432667788342
ENSG00000204961	9752	PCDHA9	Q9Y5H5	X17379.ENSG00000204961	0.0118833333333333	0.158199136048384	0.942432667788342
ENSG00000204962	56140	PCDHA8	Q9Y5H6	X17380.ENSG00000204962	0.00429523809523809	0.839404597109292	1
ENSG00000204963	56141	PCDHA7	Q9UN72	X17381.ENSG00000204963	0	1	1
ENSG00000204965	56143	PCDHA5	Q9Y5H7	X17382.ENSG00000204965	0.00346666666666667	0.366424135513171	0.942432667788342
